t_beat,rr_ms,abs_drr,z_rr,z_abs_drr
68109,1444.0,880.0,2.1954663010735436,2.7190144006294417
68110,1120.0,324.0,1.1799203632376256,0.6447205423251418
68111,1304.0,184.0,1.7566501550950604,0.1224163333995985
68112,1128.0,176.0,1.204995571579253,0.0925703786038532
68113,1124.0,4.0,1.1924579674084397,-0.5491176495046711
68114,1120.0,4.0,1.1799203632376256,-0.5491176495046711
68115,1084.0,36.0,1.0670819257003012,-0.4297338303216899
68116,1048.0,36.0,0.9542434881629772,-0.4297338303216899
68117,1028.0,20.0,0.8915554673089081,-0.4894257399131805
68118,344.0,684.0,-1.2523748459002522,1.9877885081336817
68119,392.0,48.0,-1.1019235958504865,-0.3849648981280719
68120,760.0,368.0,0.0515359878643833,0.808873293701741
68121,1128.0,368.0,1.204995571579253,0.808873293701741
68122,1440.0,312.0,2.1829286969027297,0.5999516101315238
68123,720.0,720.0,-0.0738400538437546,2.1220953047145352
68124,1164.0,444.0,1.3178340091165774,1.0924098642613216
68125,1106.0,58.0,1.1360387486397772,-0.3476574546333902
68126,1048.0,58.0,0.9542434881629772,-0.3476574546333902
68127,1068.0,20.0,1.016931509017046,-0.4894257399131805
68128,520.0,548.0,-0.7007202623844447,1.4804072766060108
68129,1412.0,892.0,2.0951654677070333,2.76378333282306
68130,1224.0,188.0,1.5058980716787844,0.1373393107974712
68131,1036.0,188.0,0.9166306756505356,0.1373393107974712
68132,360.0,676.0,-1.2022244292169968,1.957942553337936
68133,738.0,378.0,-0.0174208350750925,0.8461807371964226
68134,1116.0,378.0,1.1673827590668118,0.8461807371964226
68135,1080.0,36.0,1.0545443215294876,-0.4297338303216899
68136,520.0,560.0,-0.7007202623844447,1.5251762087996288
68137,1060.0,540.0,0.9918563006754184,1.4505613218102655
68138,1092.0,32.0,1.092157134041929,-0.4446568077195625
68139,1124.0,32.0,1.1924579674084397,-0.4446568077195625
68140,1164.0,40.0,1.3178340091165774,-0.4148108529238172
68141,1140.0,24.0,1.2426083840916946,-0.4745027625153079
68142,1116.0,24.0,1.1673827590668118,-0.4745027625153079
68143,1124.0,8.0,1.1924579674084397,-0.5341946721067985
68144,524.0,600.0,-0.688182658213631,1.6744059827783553
68145,1258.0,734.0,1.612467707130702,2.1743257256070896
68146,1992.0,734.0,3.9131180724750343,2.1743257256070896
68147,1252.0,740.0,1.593661300874481,2.196710191703899
68148,600.0,652.0,-0.4499681789681687,1.8684046889507
68149,916.0,316.0,0.5405025505261216,0.6148745875293964
68150,1232.0,316.0,1.530973280020412,0.6148745875293964
68151,1064.0,168.0,1.0043939048462325,0.0627244238081079
68152,888.0,176.0,0.452739321330425,0.0925703786038532
68153,1056.0,168.0,0.9793186965046048,0.0627244238081079
68154,1224.0,168.0,1.5058980716787844,0.0627244238081079
68155,1044.0,180.0,0.9417058839921634,0.1074933560017259
68156,1152.0,108.0,1.280221196604136,-0.1611202371599819
68157,1124.0,28.0,1.1924579674084397,-0.4595797851174352
68158,1124.0,0.0,1.1924579674084397,-0.5640406269025439
68159,552.0,572.0,-0.6004194290179343,1.5699451409932468
68160,1220.0,668.0,1.4933604675079706,1.9280965985421907
68161,804.0,416.0,0.1894496337433352,0.987949022476213
68162,1272.0,468.0,1.65634932172855,1.1819477286485576
68163,1648.0,376.0,2.8348841137850473,0.8387192484974864
68164,1964.0,316.0,3.825354843279338,0.6148745875293964
68165,1244.0,720.0,1.5685860925328534,2.1220953047145352
68166,540.0,704.0,-0.6380322415303757,2.0624033951230447
68167,1964.0,1424.0,3.825354843279338,4.748539326740124
68168,672.0,1292.0,-0.2242913038935202,4.256081072610326
68169,1620.0,948.0,2.747120884589351,2.972705016393277
68170,1048.0,572.0,0.9542434881629772,1.5699451409932468
68171,1008.0,40.0,0.8288674464548391,-0.4148108529238172
68172,1092.0,84.0,1.092157134041929,-0.2506581015472179
68173,826.0,266.0,0.2584064566828111,0.4283373700559881
68174,560.0,266.0,-0.5753442206763068,0.4283373700559881
68175,1976.0,1416.0,3.8629676557917794,4.718693371944378
68176,1044.0,932.0,0.9417058839921634,2.9130131068017864
68177,396.0,648.0,-1.0893859916796726,1.8534817115528273
68178,996.0,600.0,0.7912546339423977,1.6744059827783553
68179,1624.0,628.0,2.7596584887601647,1.778866824563464
68180,1048.0,576.0,0.9542434881629772,1.5848681183911193
68181,1088.0,40.0,1.079619529871115,-0.4148108529238172
68182,536.0,552.0,-0.6505698457011896,1.4953302540038835
68183,1412.0,876.0,2.0951654677070333,2.70409142323157
68184,1314.0,98.0,1.787994165522095,-0.1984276806546636
68185,1216.0,98.0,1.4808228633371567,-0.1984276806546636
68186,1088.0,128.0,1.079619529871115,-0.0865053501706186
68187,1752.0,664.0,3.1608618222262064,1.9131736211443184
68188,564.0,1188.0,-0.5628066165054929,3.8680836602656368
68189,1432.0,868.0,2.157853488561102,2.674245468435824
68190,1124.0,308.0,1.1924579674084397,0.5850286327336511
68191,1264.0,140.0,1.6312741133869224,-0.0417364179770006
68192,1404.0,140.0,2.0700902593654056,-0.0417364179770006
68193,1256.0,148.0,1.606198905045295,-0.0118904631812553
68194,1060.0,196.0,0.9918563006754184,0.1671852655932165
68195,1424.0,364.0,2.1327782802194744,0.7939503163038684
68196,1224.0,200.0,1.5058980716787844,0.1821082429910892
68197,1424.0,200.0,2.1327782802194744,0.1821082429910892
68198,696.0,728.0,-0.1490656788686374,2.1519412595102807
68199,1334.0,638.0,1.850682186376164,1.8161742680581456
68200,1972.0,638.0,3.8504300516209655,1.8161742680581456
68201,1360.0,612.0,1.9321766134864535,1.7191749149719733
68202,532.0,828.0,-0.6631074498720033,2.5250156944570974
68203,888.0,356.0,0.452739321330425,0.764104361508123
68204,972.0,84.0,0.7160290089175149,-0.2506581015472179
68205,1056.0,84.0,0.9793186965046048,-0.2506581015472179
68206,1060.0,4.0,0.9918563006754184,-0.5491176495046711
68207,528.0,532.0,-0.6756450540428172,1.42071536701452
68208,1972.0,1444.0,3.8504300516209655,4.823154213729487
68209,1040.0,932.0,0.9291682798213496,2.9130131068017864
68210,980.0,60.0,0.7411042172591426,-0.3401959659344539
68211,1260.0,280.0,1.6187365092161086,0.4805677909485424
68212,1812.0,552.0,3.3489258847884136,1.4953302540038835
68213,1578.0,234.0,2.615476040795806,0.3089535508730068
68214,1344.0,234.0,1.8820261968031984,0.3089535508730068
68215,1108.0,236.0,1.142307550725184,0.3164150395719431
68216,1142.0,34.0,1.2488771861771015,-0.4371953190206262
68217,1176.0,34.0,1.3554468216290187,-0.4371953190206262
68218,1148.0,28.0,1.2676835924333223,-0.4595797851174352
68219,1052.0,96.0,0.966781092333791,-0.2058891693535999
68220,532.0,520.0,-0.6631074498720033,1.375946434820902
68221,1444.0,912.0,2.1954663010735436,2.838398219812423
68222,1224.0,220.0,1.5058980716787844,0.2567231299804525
68223,1400.0,176.0,2.0575526551945917,0.0925703786038532
68224,1208.0,192.0,1.4557476549955293,0.1522622881953439
68225,1126.0,82.0,1.1987267694938464,-0.2581195902461543
68226,1044.0,82.0,0.9417058839921634,-0.2581195902461543
68227,384.0,660.0,-1.126998804192114,1.8982506437464453
68228,528.0,144.0,-0.6756450540428172,-0.026813440579128
68229,672.0,144.0,-0.2242913038935202,-0.026813440579128
68230,816.0,144.0,0.2270624462557766,-0.026813440579128
68231,960.0,144.0,0.6784161964050734,-0.026813440579128
68232,1104.0,144.0,1.1297699465543705,-0.026813440579128
68233,360.0,744.0,-1.2022244292169968,2.211633169101771
68234,304.0,56.0,-1.3777508876083902,-0.3551189433323266
68235,652.0,348.0,-0.2869793247475893,0.7342584067123777
68236,1000.0,348.0,0.8037922381132115,0.7342584067123777
68237,1260.0,260.0,1.6187365092161086,0.4059529039591791
68238,978.0,282.0,0.7348354151737356,0.4880292796474788
68239,696.0,282.0,-0.1490656788686374,0.4880292796474788
68240,586.6666870117188,109.33331298828124,-0.4917601291013289,-0.1561459872628792
68241,477.3333435058594,109.33334350585938,-0.8344546749883491,-0.156145873409597
68242,368.0,109.33334350585938,-1.177149220875369,-0.156145873409597
68243,800.0,432.0,0.1769120295725214,1.0476409320677036
68244,1232.0,432.0,1.530973280020412,1.0476409320677036
68245,1240.0,8.0,1.5560484883620396,-0.5341946721067985
68246,1223.3333740234375,16.6666259765625,1.5038085985227538,-0.501861706215784
68247,1206.6666259765625,16.666748046875,1.451568326066153,-0.5018612508026553
68248,1190.0,16.6666259765625,1.3993284362268672,-0.501861706215784
68249,1173.3333740234375,16.6666259765625,1.3470885463875812,-0.501861706215784
68250,1156.6666259765625,16.666748046875,1.2948482739309806,-0.5018612508026553
68251,1140.0,16.6666259765625,1.2426083840916946,-0.501861706215784
68252,916.0,224.0,0.5405025505261216,0.2716461073783252
68253,692.0,224.0,-0.1616032830394512,0.2716461073783252
68254,692.0,0.0,-0.1616032830394512,-0.5640406269025439
68255,692.0,0.0,-0.1616032830394512,-0.5640406269025439
68256,692.0,0.0,-0.1616032830394512,-0.5640406269025439
68257,585.3333129882812,106.66668701171876,-0.4959394580307051,-0.1660944870570847
68258,478.6666564941406,106.66665649414062,-0.8302755373676303,-0.1660946009103669
68259,372.0,106.66665649414062,-1.1646116167045557,-0.1660946009103669
68260,528.0,156.0,-0.6756450540428172,0.0179554916144899
68261,684.0,156.0,-0.1866784913810788,0.0179554916144899
68262,604.0,80.0,-0.4374305747973549,-0.2655810789450906
68263,524.0,80.0,-0.688182658213631,-0.2655810789450906
68264,665.0,141.0,-0.2462321111924444,-0.0380056736275325
68265,806.0,141.0,0.1957184358287421,-0.0380056736275325
68266,947.0,141.0,0.6376689828499287,-0.0380056736275325
68267,1088.0,141.0,1.079619529871115,-0.0380056736275325
68268,880.0,208.0,0.4276641129887974,0.2119541977868345
68269,966.0,86.0,0.6972226026612942,-0.2431966128482816
68270,1052.0,86.0,0.966781092333791,-0.2431966128482816
68271,988.0,64.0,0.7661794256007701,-0.3252729885365812
68272,1164.0,176.0,1.3178340091165774,0.0925703786038532
68273,1604.0,440.0,2.6969704679060955,1.0774868868634488
68274,532.0,1072.0,-0.6631074498720033,3.4353173157273296
68275,1416.0,884.0,2.107703071877847,2.7339373780273144
68276,1020.0,396.0,0.8664802589672805,0.9133341354868496
68277,1128.0,108.0,1.204995571579253,-0.1611202371599819
68278,1042.6666259765625,85.3333740234375,0.9375265550627871,-0.2456836239435508
68279,957.3333129882812,85.33331298828125,0.6700577298549785,-0.2456838516501151
68280,872.0,85.33331298828125,0.4025889046471698,-0.2456838516501151
68281,688.0,184.0,-0.174140887210265,0.1224163333995985
68282,1728.0,1040.0,3.0856361972013233,3.315933496544348
68283,1392.0,336.0,2.032477446852964,0.6894894745187597
68284,1056.0,336.0,0.9793186965046048,0.6894894745187597
68285,1088.0,32.0,1.079619529871115,-0.4446568077195625
68286,1076.0,12.0,1.0420067173586738,-0.5192716947089259
68287,1060.0,16.0,0.9918563006754184,-0.5043487173110532
68288,1044.0,16.0,0.9417058839921634,-0.5043487173110532
68289,1060.0,16.0,0.9918563006754184,-0.5043487173110532
68290,1052.0,8.0,0.966781092333791,-0.5341946721067985
68291,1100.0,48.0,1.1172323423835566,-0.3849648981280719
68292,1748.0,648.0,3.1483242180553925,1.8534817115528273
68293,1080.0,668.0,1.0545443215294876,1.9280965985421907
68294,528.0,552.0,-0.6756450540428172,1.4953302540038835
68295,792.0,264.0,0.1518368212308938,0.4208758813570518
68296,1056.0,264.0,0.9793186965046048,0.4208758813570518
68297,1052.0,4.0,0.966781092333791,-0.5491176495046711
68298,1064.0,12.0,1.0043939048462325,-0.5192716947089259
68299,878.0,186.0,0.4213953109033905,0.1298778220985349
68300,692.0,186.0,-0.1616032830394512,0.1298778220985349
68301,528.0,164.0,-0.6756450540428172,0.0478014464102352
68302,1924.0,1396.0,3.6999788015712,4.644078484955015
68303,1340.0,584.0,1.8694885926323848,1.6147140731868648
68304,1120.0,220.0,1.1799203632376256,0.2567231299804525
68305,1100.0,20.0,1.1172323423835566,-0.4894257399131805
68306,548.0,552.0,-0.6129570331887482,1.4953302540038835
68307,1440.0,892.0,2.1829286969027297,2.76378333282306
68308,1324.0,116.0,1.8193381759491296,-0.1312742823642366
68309,564.0,760.0,-0.5628066165054929,2.271325078693262
68310,1648.0,1084.0,2.8348841137850473,3.480086247920948
68311,920.0,728.0,0.5530401546969355,2.1519412595102807
68312,1216.0,296.0,1.4808228633371567,0.5402597005400331
68313,864.0,352.0,0.3775136963055422,0.7491813841102504
68314,1040.0,176.0,0.9291682798213496,0.0925703786038532
68315,1216.0,176.0,1.4808228633371567,0.0925703786038532
68316,1064.0,152.0,1.0043939048462325,0.0030325142166172
68317,1068.0,4.0,1.016931509017046,-0.5491176495046711
68318,1044.0,24.0,0.9417058839921634,-0.4745027625153079
68319,528.0,516.0,-0.6756450540428172,1.3610234574230295
68320,1744.0,1216.0,3.1357866138845787,3.9725445020507455
68321,540.0,1204.0,-0.6380322415303757,3.9277755698571273
68322,630.0,90.0,-0.3559361476870652,-0.2282736354504089
68323,720.0,90.0,-0.0738400538437546,-0.2282736354504089
68324,1236.0,516.0,1.543510884191226,1.3610234574230295
68325,1096.0,140.0,1.1046947382127428,-0.0417364179770006
68326,1052.0,44.0,0.966781092333791,-0.3998878755259445
68327,1056.0,4.0,0.9793186965046048,-0.5491176495046711
68328,1060.0,4.0,0.9918563006754184,-0.5491176495046711
68329,836.0,224.0,0.2897504671098456,0.2716461073783252
68330,612.0,224.0,-0.4123553664557273,0.2716461073783252
68331,1668.0,1056.0,2.897572134639117,3.375625406135839
68332,1080.0,588.0,1.0545443215294876,1.6296370505847373
68333,520.0,560.0,-0.7007202623844447,1.5251762087996288
68334,524.0,4.0,-0.688182658213631,-0.5491176495046711
68335,528.0,4.0,-0.6756450540428172,-0.5491176495046711
68336,1412.0,884.0,2.0951654677070333,2.7339373780273144
68337,1784.0,372.0,3.2611626555927167,0.8237962710996136
68338,1080.0,704.0,1.0545443215294876,2.0624033951230447
68339,1052.0,28.0,0.966781092333791,-0.4595797851174352
68340,1076.0,24.0,1.0420067173586738,-0.4745027625153079
68341,1048.0,28.0,0.9542434881629772,-0.4595797851174352
68342,1064.0,16.0,1.0043939048462325,-0.5043487173110532
68343,1080.0,16.0,1.0545443215294876,-0.5043487173110532
68344,1104.0,24.0,1.1297699465543705,-0.4745027625153079
68345,1068.0,36.0,1.016931509017046,-0.4297338303216899
68346,532.0,536.0,-0.6631074498720033,1.4356383444123928
68347,790.0,258.0,0.1455680191454869,0.3984914152602428
68348,1048.0,258.0,0.9542434881629772,0.3984914152602428
68349,1084.0,36.0,1.0670819257003012,-0.4297338303216899
68350,1948.0,864.0,3.7752044265960825,2.659322491037951
68351,712.0,1236.0,-0.0989152621853822,4.047159389040108
68352,1616.0,904.0,2.734583280418537,2.8085522650166777
68353,532.0,1084.0,-0.6631074498720033,3.480086247920948
68354,720.0,188.0,-0.0738400538437546,0.1373393107974712
68355,908.0,188.0,0.515427342184494,0.1373393107974712
68356,1096.0,188.0,1.1046947382127428,0.1373393107974712
68357,360.0,736.0,-1.2022244292169968,2.181787214306026
68358,1260.0,900.0,1.6187365092161086,2.793629287618806
68359,1116.0,144.0,1.1673827590668118,-0.026813440579128
68360,1020.0,96.0,0.8664802589672805,-0.2058891693535999
68361,924.0,96.0,0.5655777588677493,-0.2058891693535999
68362,664.0,260.0,-0.2493665122351478,0.4059529039591791
68363,1080.0,416.0,1.0545443215294876,0.987949022476213
68364,1074.0,6.0,1.0357379152732669,-0.5416561608057349
68365,1068.0,6.0,1.016931509017046,-0.5416561608057349
68366,1060.0,8.0,0.9918563006754184,-0.5341946721067985
68367,528.0,532.0,-0.6756450540428172,1.42071536701452
68368,852.0,324.0,0.3399008837931008,0.6447205423251418
68369,1176.0,324.0,1.3554468216290187,0.6447205423251418
68370,1208.0,32.0,1.4557476549955293,-0.4446568077195625
68371,392.0,816.0,-1.1019235958504865,2.480246762263479
68372,584.0,192.0,-0.5001185956514239,0.1522622881953439
68373,832.0,248.0,0.2772128629390318,0.3611839717655611
68374,1080.0,248.0,1.0545443215294876,0.3611839717655611
68375,1074.0,6.0,1.0357379152732669,-0.5416561608057349
68376,1068.0,6.0,1.016931509017046,-0.5416561608057349
68377,536.0,532.0,-0.6505698457011896,1.42071536701452
68378,796.0,260.0,0.1643744254017075,0.4059529039591791
68379,1056.0,260.0,0.9793186965046048,0.4059529039591791
68380,1048.0,8.0,0.9542434881629772,-0.5341946721067985
68381,1036.0,12.0,0.9166306756505356,-0.5192716947089259
68382,1168.0,132.0,1.3303716132873913,-0.071582372772746
68383,1130.0,38.0,1.21126437366466,-0.4222723416227535
68384,1092.0,38.0,1.092157134041929,-0.4222723416227535
68385,1056.0,36.0,0.9793186965046048,-0.4297338303216899
68386,992.0,64.0,0.7787170297715839,-0.3252729885365812
68387,956.0,36.0,0.6658785922342597,-0.4297338303216899
68388,1064.0,108.0,1.0043939048462325,-0.1611202371599819
68389,304.0,760.0,-1.3777508876083902,2.271325078693262
68390,682.0,378.0,-0.1929472934664858,0.8461807371964226
68391,1060.0,378.0,0.9918563006754184,0.8461807371964226
68392,1948.0,888.0,3.7752044265960825,2.748860355425187
68393,1796.0,152.0,3.298775468105158,0.0030325142166172
68394,536.0,1260.0,-0.6505698457011896,4.136697253427345
68395,1456.0,920.0,2.233079113585985,2.8682441746081686
68396,652.0,804.0,-0.2869793247475893,2.4354778300698614
68397,896.0,244.0,0.4778145296720526,0.3462609943676885
68398,1764.0,868.0,3.198474634738648,2.674245468435824
68399,628.0,1136.0,-0.3622049497724721,3.674084954093292
68400,1664.0,1036.0,2.8850345304683027,3.301010519146476
68401,1076.0,588.0,1.0420067173586738,1.6296370505847373
68402,1032.0,44.0,0.904093071479722,-0.3998878755259445
68403,1112.0,80.0,1.154845154895998,-0.2655810789450906
68404,916.0,196.0,0.5405025505261216,0.1671852655932165
68405,816.0,100.0,0.2270624462557766,-0.1909661919557273
68406,1656.0,840.0,2.859959322126675,2.569784626650715
68407,536.0,1120.0,-0.6505698457011896,3.6143930445018015
68408,532.0,4.0,-0.6631074498720033,-0.5491176495046711
68409,528.0,4.0,-0.6756450540428172,-0.5491176495046711
68410,798.0,270.0,0.1706432274871145,0.4432603474538608
68411,1068.0,270.0,1.016931509017046,0.4432603474538608
68412,876.0,192.0,0.4151265088179836,0.1522622881953439
68413,688.0,188.0,-0.174140887210265,0.1373393107974712
68414,502.0,186.0,-0.7571394811531069,0.1298778220985349
68415,316.0,186.0,-1.3401380750959486,0.1298778220985349
68416,1480.0,1164.0,2.3083047386108677,3.778545795878401
68417,1256.0,224.0,1.606198905045295,0.2716461073783252
68418,1052.0,204.0,0.966781092333791,0.1970312203889619
68419,524.0,528.0,-0.688182658213631,1.4057923896166475
68420,1078.0,554.0,1.0482755194440807,1.5027917427028197
68421,1632.0,554.0,2.7847336971017924,1.5027917427028197
68422,1068.0,564.0,1.016931509017046,1.5400991861975013
68423,516.0,552.0,-0.7132578665552586,1.4953302540038835
68424,1200.0,684.0,1.4306724466539016,1.9877885081336817
68425,1132.0,68.0,1.217533175750067,-0.3103500111387086
68426,368.0,764.0,-1.177149220875369,2.286248056091135
68427,1092.0,724.0,1.092157134041929,2.137018282112408
68428,1592.0,500.0,2.6593576553936544,1.3013315478315388
68429,520.0,1072.0,-0.7007202623844447,3.4353173157273296
68430,580.0,60.0,-0.5126561998222378,-0.3401959659344539
68431,640.0,60.0,-0.3245921372600307,-0.3401959659344539
68432,1660.0,1020.0,2.872496926297489,3.241318609554985
68433,1060.0,600.0,0.9918563006754184,1.6744059827783553
68434,1102.0,42.0,1.1235011444689635,-0.4073493642248809
68435,1144.0,42.0,1.2551459882625084,-0.4073493642248809
68436,1102.0,42.0,1.1235011444689635,-0.4073493642248809
68437,1060.0,42.0,0.9918563006754184,-0.4073493642248809
68438,1066.0,6.0,1.0106627069316392,-0.5416561608057349
68439,1072.0,6.0,1.02946911318786,-0.5416561608057349
68440,1056.0,16.0,0.9793186965046048,-0.5043487173110532
68441,1068.0,12.0,1.016931509017046,-0.5192716947089259
68442,528.0,540.0,-0.6756450540428172,1.4505613218102655
68443,826.0,298.0,0.2584064566828111,0.5477211892389694
68444,1124.0,298.0,1.1924579674084397,0.5477211892389694
68445,1092.0,32.0,1.092157134041929,-0.4446568077195625
68446,368.0,724.0,-1.177149220875369,2.137018282112408
68447,316.0,52.0,-1.3401380750959486,-0.3700419207301992
68448,442.0,126.0,-0.945203543715314,-0.093966838869555
68449,568.0,126.0,-0.5502690123346792,-0.093966838869555
68450,1640.0,1072.0,2.80980890544342,3.4353173157273296
68451,892.0,748.0,0.4652769255012388,2.226556146499644
68452,982.0,90.0,0.7473730193445494,-0.2282736354504089
68453,1072.0,90.0,1.02946911318786,-0.2282736354504089
68454,1088.0,16.0,1.079619529871115,-0.5043487173110532
68455,1104.0,16.0,1.1297699465543705,-0.5043487173110532
68456,1120.0,16.0,1.1799203632376256,-0.5043487173110532
68457,1216.0,96.0,1.4808228633371567,-0.2058891693535999
68458,972.0,244.0,0.7160290089175149,0.3462609943676885
68459,1160.0,188.0,1.3052964049457636,0.1373393107974712
68460,758.0,402.0,0.0452671857789764,0.9357186015836586
68461,356.0,402.0,-1.2147620333878106,0.9357186015836586
68462,716.0,360.0,-0.0863776580145684,0.7790273389059956
68463,1076.0,360.0,1.0420067173586738,0.7790273389059956
68464,900.0,176.0,0.4903521338428664,0.0925703786038532
68465,1240.0,340.0,1.5560484883620396,0.7044124519166324
68466,1076.0,164.0,1.0420067173586738,0.0478014464102352
68467,1148.0,72.0,1.2676835924333223,-0.2954270337408359
68468,1220.0,72.0,1.4933604675079706,-0.2954270337408359
68469,1060.0,160.0,0.9918563006754184,0.0328784690123626
68470,1108.0,48.0,1.142307550725184,-0.3849648981280719
68471,1080.0,28.0,1.0545443215294876,-0.4595797851174352
68472,1092.0,12.0,1.092157134041929,-0.5192716947089259
68473,624.0,468.0,-0.3747425539432859,1.1819477286485576
68474,1124.0,500.0,1.1924579674084397,1.3013315478315388
68475,1096.0,28.0,1.1046947382127428,-0.4595797851174352
68476,528.0,568.0,-0.6756450540428172,1.555022163595374
68477,1056.0,528.0,0.9793186965046048,1.4057923896166475
68478,1620.0,564.0,2.747120884589351,1.5400991861975013
68479,1068.0,552.0,1.016931509017046,1.4953302540038835
68480,1068.0,0.0,1.016931509017046,-0.5640406269025439
68481,1072.0,4.0,1.02946911318786,-0.5491176495046711
68482,1052.0,20.0,0.966781092333791,-0.4894257399131805
68483,1072.0,20.0,1.02946911318786,-0.4894257399131805
68484,1092.0,20.0,1.092157134041929,-0.4894257399131805
68485,632.0,460.0,-0.3496673456016583,1.1521017738528123
68486,1600.0,968.0,2.6844328637352817,3.0473199033826406
68487,584.0,1016.0,-0.5001185956514239,3.226395632157113
68488,1992.0,1408.0,3.9131180724750343,4.688847417148633
68489,1152.0,840.0,1.280221196604136,2.569784626650715
68490,1276.0,124.0,1.668886925899364,-0.1014283275684913
68491,552.0,724.0,-0.6004194290179343,2.137018282112408
68492,1640.0,1088.0,2.80980890544342,3.49500922531882
68493,1432.0,208.0,2.157853488561102,0.2119541977868345
68494,1256.0,176.0,1.606198905045295,0.0925703786038532
68495,1040.0,216.0,0.9291682798213496,0.2418001525825798
68496,1180.0,140.0,1.3679844257998326,-0.0417364179770006
68497,1128.0,52.0,1.204995571579253,-0.3700419207301992
68498,392.0,736.0,-1.1019235958504865,2.181787214306026
68499,1064.0,672.0,1.0043939048462325,1.9430195759400637
68500,1112.0,48.0,1.154845154895998,-0.3849648981280719
68501,1092.0,20.0,1.092157134041929,-0.4894257399131805
68502,520.0,572.0,-0.7007202623844447,1.5699451409932468
68503,344.0,176.0,-1.2523748459002522,0.0925703786038532
68504,444.0,100.0,-0.938934741629907,-0.1909661919557273
68505,544.0,100.0,-0.625494637359562,-0.1909661919557273
68506,446.0,98.0,-0.9326659395445002,-0.1984276806546636
68507,348.0,98.0,-1.2398372417294383,-0.1984276806546636
68508,1104.0,756.0,1.1297699465543705,2.2564021012953894
68509,1224.0,120.0,1.5058980716787844,-0.116351304966364
68510,1168.0,56.0,1.3303716132873913,-0.3551189433323266
68511,1188.0,20.0,1.3930596341414605,-0.4894257399131805
68512,1208.0,20.0,1.4557476549955293,-0.4894257399131805
68513,816.0,392.0,0.2270624462557766,0.898411158088977
68514,930.0,114.0,0.58438416512397,-0.138735771063173
68515,1044.0,114.0,0.9417058839921634,-0.138735771063173
68516,1068.0,24.0,1.016931509017046,-0.4745027625153079
68517,552.0,516.0,-0.6004194290179343,1.3610234574230295
68518,1052.0,500.0,0.966781092333791,1.3013315478315388
68519,1044.0,8.0,0.9417058839921634,-0.5341946721067985
68520,528.0,516.0,-0.6756450540428172,1.3610234574230295
68521,1088.0,560.0,1.079619529871115,1.5251762087996288
68522,1196.0,108.0,1.4181348424830875,-0.1611202371599819
68523,1174.0,22.0,1.3491780195436118,-0.4819642512142442
68524,1152.0,22.0,1.280221196604136,-0.4819642512142442
68525,1106.0,46.0,1.1360387486397772,-0.3924263868270082
68526,1060.0,46.0,0.9918563006754184,-0.3924263868270082
68527,1064.0,4.0,1.0043939048462325,-0.5491176495046711
68528,1380.0,316.0,1.9948646343405227,0.6148745875293964
68529,1214.0,166.0,1.47455406125175,0.0552629351091716
68530,1048.0,166.0,0.9542434881629772,0.0552629351091716
68531,1092.0,44.0,1.092157134041929,-0.3998878755259445
68532,1052.0,40.0,0.966781092333791,-0.4148108529238172
68533,1416.0,364.0,2.107703071877847,0.7939503163038684
68534,720.0,696.0,-0.0738400538437546,2.0325574403272992
68535,1184.0,464.0,1.3805220299706464,1.1670247512506848
68536,1064.0,120.0,1.0043939048462325,-0.116351304966364
68537,1036.0,28.0,0.9166306756505356,-0.4595797851174352
68538,1102.6666259765625,66.6666259765625,1.125590617624994,-0.3153244887423757
68539,1169.3333740234375,66.666748046875,1.3345509422167674,-0.3153240333292471
68540,1236.0,66.6666259765625,1.543510884191226,-0.3153244887423757
68541,580.0,656.0,-0.5126561998222378,1.8833276663485723
68542,828.0,248.0,0.264675258768218,0.3611839717655611
68543,1076.0,248.0,1.0420067173586738,0.3611839717655611
68544,884.0,192.0,0.4402017171596112,0.1522622881953439
68545,1008.0,124.0,0.8288674464548391,-0.1014283275684913
68546,1132.0,124.0,1.217533175750067,-0.1014283275684913
68547,1068.0,64.0,1.016931509017046,-0.3252729885365812
68548,1072.0,4.0,1.02946911318786,-0.5491176495046711
68549,1084.0,12.0,1.0670819257003012,-0.5192716947089259
68550,900.0,184.0,0.4903521338428664,0.1224163333995985
68551,986.0,86.0,0.7599106235153632,-0.2431966128482816
68552,1072.0,86.0,1.02946911318786,-0.2431966128482816
68553,1040.0,32.0,0.9291682798213496,-0.4446568077195625
68554,1392.0,352.0,2.032477446852964,0.7491813841102504
68555,736.0,656.0,-0.0236896371604994,1.8833276663485723
68556,1136.0,400.0,1.2300707799208808,0.9282571128847223
68557,1580.0,444.0,2.621744842881213,1.0924098642613216
68558,1072.0,508.0,1.02946911318786,1.331177502627284
68559,1476.0,404.0,2.295767134440054,0.943180090282595
68560,1880.0,404.0,3.562065155692248,0.943180090282595
68561,1068.0,812.0,1.016931509017046,2.4653237848656064
68562,1028.0,40.0,0.8915554673089081,-0.4148108529238172
68563,528.0,500.0,-0.6756450540428172,1.3013315478315388
68564,876.0,348.0,0.4151265088179836,0.7342584067123777
68565,1224.0,348.0,1.5058980716787844,0.7342584067123777
68566,1118.0,106.0,1.1736515611522187,-0.1685817258589183
68567,1012.0,106.0,0.841405050625653,-0.1685817258589183
68568,1008.0,4.0,0.8288674464548391,-0.5491176495046711
68569,1020.0,12.0,0.8664802589672805,-0.5192716947089259
68570,1032.0,12.0,0.904093071479722,-0.5192716947089259
